RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla
14599226-5,JORGE ARTURO CARVAJAL ESCUDERO,II,TOCOPILLA,TOCOPILLA,MINA MEMBRILLO 1 AL 10,CATEGORIA D,20019116,ANTOFAGASTA,TOCOPILLA,TOCOPILLA,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000026026,7546450.0,381000.0,1100,19,PSAD-56,169,INACTIVA,-22.1863091886025,-70.1563002982863,1537.9292,1223.2083333333333,1494.4992,1201.4316666666666,1488.5573,1193.486666666667,198.3473,194.345,1068.1223,897.6,1079.6887,909.375,1619.9344,1282.6850000000002,1790.2358000000002,1392.0433333333335,242.1748,233.88333333333333,578.7529000000001,475.77833333333336,156.1801,135.13666666666666,741.88,634.7466666666667,1553.3185,1234.131666666667,1727.7905,1350.73,1154.9874,975.3783333333332,194.67833333333334,3250.7166666666667,1792.8033333333333,1203.3283333333334,3379.7683333333334,916.3349999999999,1179.5416666666667,1574.55,3242.451666666667,3306.3683333333333,184.86499999999998,908.6666666666666,1599.93,757.33,244.5883333333333,1559.005,1606.72,151.78333333333333,1559.2433333333333,3284.1066666666666,582.3983333333333,594.8566666666667,2080.5066666666667,2696.6983333333333,507.1616666666667,1865.4366666666667,1911.6183333333333,3283.5933333333332,2029.4583333333333,1257.4866666666667,3146.01,5020.67,3388.8933333333334,3129.8799999999997,480.02333333333337,3227.8733333333334,1575.5016666666668,382.0433333333333,26.646666666666665
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),II,EL LOA,CALAMA,CODELCO CHILE DIVISION RADOMIRO TOMIC,CATEGORIA A,153585,ANTOFAGASTA,EL LOA,CALAMA,PLANTA DE ELECTROOBTENCION,1341,REFINACIÓN ELECTROLÍTICA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000027065,7546083.0,513884.0,2931,19,PSAD-56,8,ACTIVA,-22.1936740058778,-68.8673106494704,1572.7275,1270.5466666666666,1529.2975,1248.77,1523.3556999999998,1240.825,257.4817,261.42,1102.9207,944.9383333333334,1114.487,956.7133333333334,1654.7327,1330.0233333333333,1825.0341,1439.381666666667,407.3233,379.7683333333333,617.6764000000001,555.5466666666667,42.8895,107.12333333333332,776.6783,682.0849999999999,1588.1168,1281.47,1762.5889,1398.0683333333334,1189.7857,1022.7166666666668,262.4766666666667,3221.036666666667,1840.1416666666667,1250.6666666666667,3350.088333333333,963.6733333333334,1226.88,1621.8883333333333,3212.7716666666665,3276.688333333333,363.0416666666667,956.005,1647.2683333333334,804.6683333333333,388.14666666666665,1606.3433333333335,1654.0583333333334,294.325,1606.5816666666665,3254.4266666666667,629.7366666666666,642.1949999999999,2127.845,2744.036666666667,554.5,1912.775,1958.9566666666665,3253.913333333333,2076.7966666666666,1304.825,3116.33,4990.990000000001,3359.213333333333,3100.2,559.7916666666666,3198.1933333333336,1622.84,429.3816666666667,214.07666666666668
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),VI,CACHAPOAL,MACHALI,CODELCO CHILE DIVISION EL TENIENTE,CATEGORIA A,1535833,LIBERTADOR GENERAL BERNARDO OHIGGINS,CACHAPOAL,MACHALI,002 COLON / PLANTA DE CAL Y REACTIVOS,1307,PLANTA CONCENTRADORA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000013093,6227318.0,365397.0,1829,19,PSAD-56,8,ACTIVA,-34.0891045617762,-70.4612164616143,129.3108,108.64666666666668,235.6104,180.5483333333333,238.8673,188.87166666666664,1458.425,1138.3100000000002,597.5321,430.955,587.5375,421.21,45.331,45.95166666666667,213.2272,160.38666666666668,1944.6678,1491.0800000000002,2155.0209,1666.8583333333331,1655.8121,1261.9,931.3589,703.975,113.9057,95.615,150.782,119.07333333333332,532.0672,386.435,1138.6733333333332,2144.9383333333335,561.1466666666668,183.525,2273.99,420.05,227.29333333333335,342.8933333333333,2136.673333333333,2200.5899999999997,1459.5566666666666,420.97999999999996,368.27333333333337,637.525,1499.4566666666665,327.34833333333336,375.06333333333333,1192.2066666666665,327.5866666666667,2178.3233333333333,754.6366666666667,763.785,848.85,1465.0416666666667,817.39,633.7800000000001,679.9616666666666,2177.81,797.8016666666666,152.86666666666667,2040.2266666666667,3914.8866666666668,2283.11,2023.66,1671.0966666666668,2121.653333333333,343.8383333333333,944.4016666666666,1296.5233333333333
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,MINA LOS BRONCES/BOTADERO DONOSO,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028034,6332620.0,379965.0,3520,19,PSAD-56,8,ACTIVA,-33.1413864037943,-70.2891339139417,65.3849,108.84,179.7599,187.255,183.0168,195.57833333333332,1352.916,1123.0266666666669,492.0231,415.6716666666667,482.0285,405.9266666666666,149.5796,170.585,319.881,279.9433333333333,1839.1588,1475.7966666666666,2049.5119,1651.575,1550.3031,1246.6166666666666,825.8499,688.6916666666667,82.9637,122.03166666666668,257.4358,238.63,426.5582,371.1516666666666,1123.3899999999999,2264.4950000000003,680.7033333333333,190.23166666666665,2393.5466666666666,404.76666666666665,212.01000000000002,462.45,2256.23,2320.1466666666665,1444.2733333333333,405.69666666666666,487.83,622.2416666666667,1484.1733333333332,446.905,494.62,1176.9233333333332,447.1433333333333,2297.8799999999997,739.3533333333332,748.5016666666667,968.4066666666666,1584.5983333333331,802.1066666666667,753.3366666666666,799.5183333333333,2297.366666666667,917.3583333333333,186.62333333333333,2159.7833333333333,4034.4433333333336,2402.6666666666665,2143.2166666666667,1655.8133333333333,2241.21,463.39500000000004,929.1183333333333,1281.24
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,PLANTA CONFLUENCIA/SUBESTACIÓN PRINCIPAL,5031,SUB-ESTACION ELECTRICA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028036,6329636.0,376527.0,0,19,PSAD-56,8,ACTIVA,-33.1679076074189,-70.3263900821036,63.4519,104.19833333333332,177.8269,182.6133333333333,181.0838,190.93666666666667,1383.13,1126.8583333333331,522.2370999999999,419.5033333333333,512.2425,409.7583333333333,147.6465,165.94333333333333,317.948,275.3016666666666,1869.3728,1479.628333333333,2079.7259,1655.4066666666663,1580.5171,1250.4483333333333,856.0639,692.5233333333333,81.0307,117.39,255.5027,233.9883333333333,456.7723,374.98333333333335,1127.2216666666668,2259.8533333333335,676.0616666666666,185.59,2388.9049999999997,408.59833333333336,215.84166666666667,457.80833333333334,2251.588333333333,2315.5049999999997,1448.105,409.52833333333336,483.18833333333333,626.0733333333334,1488.005,442.2633333333333,489.97833333333335,1180.755,442.50166666666667,2293.2383333333332,743.185,752.3333333333334,963.765,1579.9566666666665,805.9383333333334,748.6949999999999,794.8766666666667,2292.725,912.7166666666667,181.98166666666665,2155.141666666667,4029.8016666666667,2398.025,2138.575,1659.645,2236.5683333333336,458.75333333333333,932.95,1285.0716666666667
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,MINA LOS BRONCES/INSTALACIONES ADMINISTRATIVAS,1348,ADMINISTRACIÓN - OFICINA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028038,6331783.0,380332.0,3400,19,PSAD-56,8,ACTIVA,-33.1489747836687,-70.2853101290286,65.3137,108.66833333333334,179.6887,187.08333333333331,182.9456,195.40666666666667,1352.9872,1123.1983333333333,492.0943,415.8433333333333,482.0997,406.09833333333336,149.5083,170.41333333333333,319.8097,279.77166666666665,1839.23,1475.9683333333337,2049.5831000000003,1651.746666666667,1550.3743,1246.7883333333334,825.9211,688.8633333333333,82.8925,121.86,257.3645,238.45833333333331,426.6295,371.3233333333334,1123.5616666666667,2264.3233333333333,680.5316666666666,190.06,2393.375,404.93833333333333,212.18166666666667,462.27833333333336,2256.0583333333334,2319.975,1444.445,405.8683333333333,487.65833333333336,622.4133333333334,1484.345,446.73333333333335,494.4483333333334,1177.095,446.97166666666664,2297.7083333333335,739.525,748.6733333333334,968.235,1584.4266666666667,802.2783333333333,753.1650000000001,799.3466666666667,2297.195,917.1866666666666,186.45166666666668,2159.6116666666667,4034.2716666666665,2402.4950000000003,2143.045,1655.9850000000001,2241.038333333333,463.22333333333336,929.2900000000001,1281.4116666666666
94637000-2,CIA. SIDERURGICA HUACHIPATO S. A.,XII,ULTIMA ESPERANZA,NATALES,MINA ISLA GUARELLO,CATEGORIA C,130670,MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,POLVORIN,6999,POLVORIN,CALIZA,ROCAS Y MINERALES INDUSTRIALES,CARBONATOS DE CALCIO,2000030127,4420722.0,475626.0,106,18,SAD-69,8,ACTIVA,-50.3652285159735,-75.3434717845111,2712.0344,2090.2866666666664,2818.334,2162.188333333333,2821.5909,2170.5116666666668,4041.1486,3119.95,3180.2557,2412.5950000000003,3170.261,2402.85,2626.8439,2034.1233333333328,2459.8201,1922.435,4527.3913,3472.7200000000003,4737.7445,3648.498333333333,4238.535599999999,3243.54,3514.0825,2685.615,2696.6293,2077.255,2521.97,1962.5666666666664,3114.7908,2368.075,3120.313333333333,558.0983333333334,1563.1333333333334,2165.165,687.15,2401.69,2208.9333333333334,1872.43,549.8333333333334,570.4833333333333,3441.1966666666663,2402.6200000000003,1884.0833333333333,2619.165,3481.0916666666667,1863.155,1876.5433333333335,3173.8416666666667,1861.7350000000001,591.4883333333333,2736.2716666666665,2745.42,1708.4983333333332,1011.635,2799.025,1616.3633333333335,1539.6100000000001,406.03333333333336,1657.45,2134.5016666666666,453.39166666666665,2328.0516666666667,696.275,436.825,3652.7316666666666,534.8183333333333,1874.1233333333332,2926.036666666667,3278.1583333333333
94637000-2,CIA. SIDERURGICA HUACHIPATO S. A.,XII,ULTIMA ESPERANZA,NATALES,MINA ISLA GUARELLO,CATEGORIA C,130670,MAGALLANES Y DE LA ANTARTICA CHILENA,ULTIMA ESPERANZA,NATALES,BODEGA PRINCIPAL,5019,BODEGA,CALIZA,ROCAS Y MINERALES INDUSTRIALES,CARBONATOS DE CALCIO,2000030130,4421800.0,476850.0,11,18,SAD-69,8,ACTIVA,-50.3555833022144,-75.3261960401037,2712.0344,2090.2866666666664,2818.334,2162.188333333333,2821.5909,2170.5116666666668,4041.1486,3119.95,3180.2557,2412.5950000000003,3170.261,2402.85,2626.8439,2034.1233333333328,2459.8201,1922.435,4527.3913,3472.7200000000003,4737.7445,3648.498333333333,4238.535599999999,3243.54,3514.0825,2685.615,2696.6293,2077.255,2521.97,1962.5666666666664,3114.7908,2368.075,3120.313333333333,558.0983333333334,1563.1333333333334,2165.165,687.15,2401.69,2208.9333333333334,1872.43,549.8333333333334,570.4833333333333,3441.1966666666663,2402.6200000000003,1884.0833333333333,2619.165,3481.0916666666667,1863.155,1876.5433333333335,3173.8416666666667,1861.7350000000001,591.4883333333333,2736.2716666666665,2745.42,1708.4983333333332,1011.635,2799.025,1616.3633333333335,1539.6100000000001,406.03333333333336,1657.45,2134.5016666666666,453.39166666666665,2328.0516666666667,696.275,436.825,3652.7316666666666,534.8183333333333,1874.1233333333332,2926.036666666667,3278.1583333333333
79963260-8,MINERA LAS CENIZAS S.A.,V,PETORCA,CABILDO,LAS CENIZAS CABILDO,CATEGORIA B,135700,VALPARAISO,PETORCA,CABILDO,MOLIENDA PLANTA ANTIGUA,1330,PLANTA MOLIENDA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030155,6409861.0,305008.0,200,19,PSAD-56,8,ACTIVA,-32.434200365456,-71.0761493905629,177.8847,167.44166666666666,134.4547,145.665,128.5128,137.72,1213.8052,988.345,352.9123,280.99,342.9176,271.245,259.8898,226.91833333333332,430.1912,336.27666666666664,1700.048,1341.115,1910.4011,1516.8933333333334,1411.1922,1111.9350000000002,686.7391,554.01,193.274,178.36499999999998,367.746,294.9633333333333,287.4474,236.47,988.7083333333334,2320.8283333333334,737.0366666666666,147.56166666666667,2449.8799999999997,270.085,123.775,518.7833333333333,2312.563333333333,2376.48,1309.5916666666667,271.015,544.1633333333333,487.56,1349.4916666666666,503.23833333333334,550.9533333333333,1042.2416666666666,503.47666666666663,2354.213333333333,604.6716666666667,613.8199999999999,1024.74,1640.9316666666666,667.425,809.67,855.8516666666667,2353.7,973.6916666666667,201.72,2216.116666666667,4090.7766666666666,2459.0,2199.55,1521.1316666666667,2297.5433333333335,519.7283333333334,794.4366666666666,1146.5583333333334
76316627-9,PLANTA CONCENTRADORA DE MINERALES CHINCOLCO SPA,V,PETORCA,PETORCA,PLANTA CHINCOLCO,CATEGORIA D,20022049,VALPARAISO,PETORCA,PETORCA,CANCHA DE CONCENTRADO,8073,CANCHA DE ACOPIO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030164,6433916.0,323681.0,653,19,PSAD-56,169,INACTIVA,-32.2204317967655,-70.8731653006771,210.8963,185.45333333333332,167.4663,163.67666666666668,161.5244,155.73166666666663,1246.8168,1006.3566666666668,385.9239,299.00166666666667,375.9292,289.2566666666667,292.9014,244.93,463.2028,354.2883333333333,1733.0596,1359.1266666666668,1943.4127,1534.905,1444.2038,1129.9466666666667,719.7506999999999,572.0216666666668,226.2856,196.3766666666667,400.7576,312.975,320.459,254.48166666666663,1006.7199999999999,2338.8399999999997,755.0483333333334,165.57333333333332,2467.891666666667,288.09666666666664,141.7866666666667,536.795,2330.575,2394.491666666667,1327.6033333333332,289.02666666666664,562.175,505.57166666666666,1367.5033333333333,521.25,568.965,1060.2533333333333,521.4883333333333,2372.225,622.6833333333333,631.8316666666667,1042.7516666666666,1658.9433333333334,685.4366666666666,827.6816666666667,873.8633333333333,2371.711666666667,991.7033333333333,219.73166666666665,2234.1283333333336,4108.788333333333,2477.0116666666668,2217.561666666667,1539.1433333333334,2315.555,537.74,812.4483333333334,1164.57
79721970-3,MINERA DON ALBERTO,IV,CHOAPA,LOS VILOS,FAENA LAS VACAS,CATEGORIA C,138250,COQUIMBO,CHOAPA,LOS VILOS,PROYECTO DE EXPLOTACION MINA LAS VACAS - MINERA DON ALBERTO,1291,MINA SUBTERRANEA,SULFURO AURÍFERO,RECURSOS MINERALES METÁLICOS,ORO,2000032189,6471594.0,280470.0,270,19,PSAD-56,2169,IRREGULAR OPERATIVA,-31.8731792604641,-71.3228011499756,247.9304,188.13666666666668,204.5004,166.36,198.5585,158.415,1126.7313,896.67,265.83840000000004,189.315,255.8438,179.57000000000002,329.9356,247.6133333333333,500.237,356.97166666666664,1612.9741,1249.4399999999998,1823.3272,1425.2183333333337,1324.1183999999998,1020.26,599.6651999999999,462.335,263.3197,199.06,437.7917,315.65833333333336,200.3736,144.79500000000002,897.0333333333333,2341.523333333333,757.7316666666667,168.25666666666666,2470.575,178.41,144.47,539.4783333333334,2333.258333333333,2397.175,1217.9166666666667,179.34,564.8583333333333,395.885,1257.8166666666666,523.9333333333333,571.6483333333333,950.5666666666667,524.1716666666666,2374.9083333333333,512.9966666666667,522.145,1045.435,1661.6266666666668,575.75,830.365,876.5466666666667,2374.395,994.3866666666667,222.415,2236.811666666667,4111.471666666666,2479.695,2220.2533333333336,1429.4616666666666,2318.2466666666664,540.4316666666667,702.7666666666667,1054.8883333333333
76000957-1,ALGORTA NORTE S.A.,II,ANTOFAGASTA,SIERRA GORDA,FAENA ALGORTA NORTE,CATEGORIA A,69180,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,PILAS DE LIXIVIACION,3019,LIXIVIACION,CALICHE (NITRATOS),ROCAS Y MINERALES INDUSTRIALES,CALICHE,2000032345,7444000.0,412000.0,1330,19,PSAD-56,8,ACTIVA,-23.1135584881143,-69.8613830541364,1419.1008,1113.4733333333331,1375.6708999999998,1091.6966666666667,1369.729,1083.7516666666666,103.855,104.34666666666666,949.294,787.865,960.8603,799.64,1501.106,1172.95,1671.4073999999998,1282.3083333333334,460.6318,368.905,670.9849,544.6833333333333,171.7761,139.725,623.0516,525.0116666666667,1434.4901,1124.3966666666668,1608.9622,1240.995,1036.159,865.6433333333333,105.40333333333334,3266.86,1683.0683333333334,1093.5933333333335,3395.911666666667,806.6,1069.8066666666666,1464.8149999999998,3258.5950000000003,3322.5116666666668,352.17833333333334,798.9316666666667,1490.195,647.5949999999999,377.28333333333336,1449.27,1496.9850000000001,137.25166666666667,1449.5083333333334,3300.2450000000003,472.6633333333333,485.12166666666667,1970.7716666666668,2586.963333333333,397.4266666666666,1755.7016666666668,1801.8833333333334,3299.7316666666666,1919.7233333333331,1147.7516666666668,3162.148333333333,5036.808333333333,3405.0316666666668,3145.588333333333,548.9283333333333,3243.5816666666665,1465.7666666666667,272.30833333333334,203.3
76347851-3,TAY KUANG COOPER Y COMPAÑIA LIMITADA,II,ANTOFAGASTA,TALTAL,MINA AGUILUCHO 1 AL 50,CATEGORIA D,20025100,ANTOFAGASTA,ANTOFAGASTA,TALTAL,POLVORIN,6999,POLVORIN,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032351,7148983.0,414854.0,1100,19,PSAD-56,169,INACTIVA,-25.7778761595788,-69.8512232737244,1026.5232,833.8033333333333,983.0932,812.0266666666666,977.1513,804.0816666666667,291.6385,278.44166666666666,556.7163,508.195,568.2826,519.97,1108.5284,893.2800000000001,1278.8298,1002.6383333333334,777.8811999999999,631.2116666666666,988.2344,806.99,489.0255,402.0316666666667,227.4253,239.85166666666663,1041.9125,844.7266666666667,1216.3845,961.325,643.5814,585.9733333333334,278.8066666666667,2987.19,1403.3983333333333,813.9233333333334,3116.241666666667,526.93,790.1366666666667,1185.145,2978.925,3042.8416666666667,599.69,519.2616666666667,1210.525,393.23499999999996,639.59,1169.6,1217.3149999999998,332.34000000000003,1169.8383333333334,3020.575,242.04500000000002,254.50333333333336,1691.1016666666667,2307.2933333333335,166.80833333333334,1476.0316666666665,1522.2133333333334,3020.061666666667,1640.0533333333333,868.0816666666667,2882.4783333333335,4757.138333333333,3125.3616666666667,2865.9183333333335,811.235,2963.911666666667,1186.0966666666668,126.88166666666666,436.6616666666667
91614000-2,CIA. MINERA CERRO NEGRO S.A.,V,PETORCA,CABILDO,CERRO NEGRO,CATEGORIA A,131240,VALPARAISO,PETORCA,CABILDO,SALA CONTROL DE BOMBAS PISCINAS ALMACENAMIENTO SOLUCIONES,7075,SALA DE CONTROL,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032479,6393271.0,324554.0,633,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.5870298177422,-70.8714536157171,157.1539,166.525,162.7523,159.18333333333334,156.8105,151.23833333333332,1242.1028,1001.8633333333332,381.2099,294.5083333333333,371.2153,284.7633333333333,239.159,226.0016666666667,409.4605,335.36,1728.3456,1354.6333333333334,1938.6987,1530.4116666666666,1439.4898999999998,1125.4533333333334,715.0367,567.5283333333333,172.5432,177.44833333333332,347.0152,294.0466666666667,315.7451,249.9883333333333,1002.2266666666667,2319.911666666667,736.12,161.07999999999998,2448.963333333333,283.60333333333335,137.29333333333335,517.8666666666667,2311.6466666666665,2375.563333333333,1323.1100000000001,284.53333333333336,543.2466666666667,501.0783333333333,1363.01,502.32166666666666,550.0366666666666,1055.76,502.56,2353.2966666666666,618.19,627.3383333333334,1023.8233333333334,1640.0149999999999,680.9433333333333,808.7533333333333,854.935,2352.7833333333333,972.775,215.23833333333332,2215.2,4089.86,2458.0833333333335,2198.633333333333,1534.65,2296.6266666666666,518.8116666666667,807.955,1160.0766666666668
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,PLANTA LOS BRONCES/SUBESTACION HAYCAP,1330,PLANTA MOLIENDA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032482,6329134.0,375449.0,3200,19,PSAD-56,8,ACTIVA,-33.1723106655692,-70.3380170909031,61.4516,96.24666666666668,175.82670000000002,174.6616666666667,179.08360000000002,182.985,1381.1298000000002,1118.9066666666663,520.2369,411.5516666666666,510.2423,401.8066666666667,145.6463,157.99166666666667,315.9477,267.35,1867.3726,1471.6766666666667,2077.7257,1647.4550000000002,1578.5169,1242.496666666667,854.0636999999999,684.5716666666667,79.0304,109.43833333333332,253.5025,226.0366666666667,454.772,367.0316666666667,1119.27,2251.9016666666666,668.11,177.63833333333332,2380.9533333333334,400.64666666666665,207.89,449.8566666666667,2243.6366666666668,2307.5533333333337,1440.1533333333332,401.57666666666665,475.2366666666667,618.1216666666667,1480.0533333333333,434.31166666666667,482.02666666666664,1172.8033333333333,434.55,2285.286666666667,735.2333333333333,744.3816666666667,955.8133333333334,1572.005,797.9866666666666,740.7433333333333,786.925,2284.773333333333,904.765,174.03,2147.19,4021.85,2390.0733333333333,2130.6233333333334,1651.6933333333334,2228.616666666667,450.8016666666666,924.9983333333333,1277.12
91614000-2,CIA. MINERA CERRO NEGRO S.A.,V,PETORCA,CABILDO,CERRO NEGRO,CATEGORIA A,131240,VALPARAISO,PETORCA,CABILDO,PLANTA DE ELECTRODEPOSITACION (EW),1307,PLANTA CONCENTRADORA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032483,6393133.0,324463.0,630,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.588259564904,-70.8724485867501,157.0734,165.59833333333333,162.6719,158.25666666666666,156.73,150.31166666666667,1242.0223999999998,1000.9366666666666,381.1295,293.5816666666667,371.1348,283.8366666666667,239.0786,225.075,409.38,334.43333333333334,1728.2652,1353.7066666666665,1938.6183,1529.485,1439.4094,1124.5266666666669,714.9563,566.6016666666667,172.4627,176.52166666666665,346.9348,293.12,315.66459999999995,249.06166666666667,1001.3,2318.985,735.1933333333333,160.15333333333334,2448.036666666667,282.6766666666666,136.36666666666667,516.94,2310.7200000000003,2374.6366666666668,1322.1833333333334,283.6066666666667,542.32,500.15166666666664,1362.0833333333333,501.39500000000004,549.11,1054.8333333333333,501.6333333333333,2352.3700000000003,617.2633333333334,626.4116666666666,1022.8966666666668,1639.0883333333334,680.0166666666667,807.8266666666666,854.0083333333333,2351.8566666666666,971.8483333333334,214.31166666666667,2214.273333333333,4088.9333333333334,2457.1566666666668,2197.7066666666665,1533.7233333333331,2295.7,517.885,807.0283333333333,1159.15
91614000-2,CIA. MINERA CERRO NEGRO S.A.,V,PETORCA,CABILDO,CERRO NEGRO,CATEGORIA A,131240,VALPARAISO,PETORCA,CABILDO,BOTADERO DE RIPIOS N° 1,1338,DEPÓSITO RMM - RIPIOS DE LIXIVIACIÓN,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032491,6393830.0,325030.0,771,19,PSAD-56,169,INACTIVA,-32.5820653493508,-70.8662800269326,157.161,166.55333333333334,162.7594,159.21166666666667,156.8176,151.26666666666668,1242.1099,1001.8916666666668,381.217,294.5366666666667,371.2224000000001,284.7916666666667,239.1661,226.03,409.4675,335.3883333333333,1728.3527,1354.6616666666666,1938.7058,1530.4399999999998,1439.497,1125.4816666666666,715.0438,567.5566666666667,172.5503,177.47666666666666,347.0223,294.075,315.7522,250.01666666666668,1002.255,2319.94,736.1483333333333,161.10833333333332,2448.991666666667,283.6316666666667,137.32166666666666,517.895,2311.675,2375.5916666666667,1323.1383333333333,284.56166666666667,543.275,501.1066666666667,1363.0383333333334,502.35,550.065,1055.7883333333334,502.5883333333333,2353.325,618.2183333333334,627.3666666666667,1023.8516666666667,1640.0433333333335,680.9716666666667,808.7816666666666,854.9633333333334,2352.811666666667,972.8033333333333,215.26666666666668,2215.2283333333335,4089.8883333333333,2458.1116666666667,2198.661666666667,1534.6783333333333,2296.6549999999997,518.84,807.9833333333333,1160.105
