RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla,Es_Estrategica,Region_Norm
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,PLANTA DE PROCESAMIENTO/LUBRICANTERA 19,1307,PLANTA CONCENTRADORA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000022031,6337702.0,383152.0,2824,19,PSAD-56,8,ACTIVA,-33.0959070843233,-70.2543208907692,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,TALLER MECANICO Y SOLDADURA,1350,TALLERES Y MAESTRANZA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000022032,6356628.0,379957.0,1547,19,PSAD-56,8,ACTIVA,-32.9248872903825,-70.2860706299172,116.7043,111.46666666666668,172.78539999999998,150.80666666666667,166.8435,142.86166666666668,1326.6446,1051.1883333333333,465.7517,343.8333333333333,455.7571,334.0883333333333,198.7094,170.94333333333333,369.0109000000001,280.3016666666666,1812.8874,1403.9583333333333,2023.2405,1579.736666666667,1524.0317,1174.7783333333332,799.5785,616.8533333333332,132.0936,122.39,306.5656,238.9883333333333,400.2868,299.31333333333333,1051.5516666666667,2264.853333333333,681.0616666666666,152.70333333333335,2393.905,332.92833333333334,140.17166666666665,462.8083333333333,2256.588333333333,2320.505,1372.4350000000002,333.8583333333333,488.1883333333333,550.4033333333333,1412.335,447.2633333333333,494.97833333333335,1105.085,447.50166666666667,2298.238333333333,667.515,676.6633333333334,968.765,1584.9566666666665,730.2683333333333,753.6949999999999,799.8766666666667,2297.725,917.7166666666668,184.7433333333333,2160.141666666667,4034.8016666666663,2403.025,2143.575,1583.975,2241.5683333333336,463.7533333333333,857.2800000000001,1209.4016666666669,True,V
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,PLANTA LAS TÓRTOLAS/TALLER ELECTRICO Y SALA ELECTRICA PRINCIPAL,5031,SUB-ESTACION ELECTRICA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000022036,6332314.0,340986.0,785,19,PSAD-56,8,ACTIVA,-33.1391210967686,-70.7069494266628,43.6841,51.23,147.8774,121.29333333333334,151.1343,129.61666666666667,1329.0008,1049.621666666667,468.1079,342.26666666666665,458.1133,332.52166666666665,125.6893,110.70666666666666,295.9907,220.065,1815.2436,1402.3916666666669,2025.5967,1578.1699999999998,1526.3879,1173.2116666666666,801.9346999999999,615.2866666666666,59.0734,62.15333333333333,233.5454,178.7516666666667,402.6431,297.74666666666667,1049.985,2204.616666666667,620.825,124.27,2333.668333333333,331.3616666666667,138.605,402.57166666666666,2196.351666666667,2260.268333333333,1370.868333333333,332.2916666666667,427.95166666666665,548.8366666666666,1410.7683333333334,387.0266666666666,434.7416666666667,1103.5183333333334,387.265,2238.0016666666666,665.9483333333334,675.0966666666667,908.5283333333332,1524.72,728.7016666666666,693.4583333333334,739.64,2237.488333333333,857.48,124.50666666666666,2099.905,3974.565,2342.788333333333,2083.3383333333336,1582.4083333333333,2181.3316666666665,403.51666666666665,855.7133333333334,1207.835,True,RM
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),II,EL LOA,CALAMA,CODELCO CHILE DIVISION RADOMIRO TOMIC,CATEGORIA A,153585,ANTOFAGASTA,EL LOA,CALAMA,PLANTA DE ELECTROOBTENCION,1341,REFINACIÓN ELECTROLÍTICA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000027065,7546083.0,513884.0,2931,19,PSAD-56,8,ACTIVA,-22.1936740058778,-68.8673106494704,1572.7275,1270.5466666666666,1529.2975,1248.77,1523.3556999999998,1240.825,257.4817,261.42,1102.9207,944.9383333333334,1114.487,956.7133333333334,1654.7327,1330.0233333333333,1825.0341,1439.381666666667,407.3233,379.7683333333333,617.6764000000001,555.5466666666667,42.8895,107.12333333333332,776.6783,682.0849999999999,1588.1168,1281.47,1762.5889,1398.0683333333334,1189.7857,1022.7166666666668,262.4766666666667,3221.036666666667,1840.1416666666669,1250.6666666666667,3350.088333333333,963.6733333333334,1226.88,1621.888333333333,3212.7716666666665,3276.688333333333,363.0416666666667,956.005,1647.2683333333334,804.6683333333333,388.14666666666665,1606.3433333333337,1654.0583333333334,294.325,1606.5816666666665,3254.4266666666667,629.7366666666666,642.1949999999999,2127.845,2744.036666666667,554.5,1912.775,1958.9566666666665,3253.913333333333,2076.7966666666666,1304.825,3116.33,4990.990000000001,3359.213333333333,3100.2,559.7916666666666,3198.1933333333336,1622.84,429.3816666666667,214.07666666666668,True,II
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),VI,CACHAPOAL,MACHALI,CODELCO CHILE DIVISION EL TENIENTE,CATEGORIA A,1535833,LIBERTADOR GENERAL BERNARDO OHIGGINS,CACHAPOAL,MACHALI,002 COLON / PLANTA DE CAL Y REACTIVOS,1307,PLANTA CONCENTRADORA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000013093,6227318.0,365397.0,1829,19,PSAD-56,8,ACTIVA,-34.0891045617762,-70.4612164616143,129.3108,108.64666666666668,235.6104,180.5483333333333,238.8673,188.87166666666664,1458.425,1138.3100000000002,597.5321,430.955,587.5375,421.21,45.331,45.95166666666667,213.2272,160.38666666666668,1944.6678,1491.0800000000002,2155.0209,1666.8583333333331,1655.8121,1261.9,931.3589,703.975,113.9057,95.615,150.782,119.07333333333332,532.0672,386.435,1138.6733333333332,2144.938333333333,561.1466666666668,183.525,2273.99,420.05,227.29333333333332,342.8933333333333,2136.673333333333,2200.59,1459.5566666666666,420.98,368.27333333333337,637.525,1499.4566666666665,327.34833333333336,375.0633333333333,1192.2066666666665,327.5866666666667,2178.3233333333333,754.6366666666667,763.785,848.85,1465.0416666666667,817.39,633.7800000000001,679.9616666666666,2177.81,797.8016666666666,152.86666666666667,2040.2266666666667,3914.8866666666663,2283.11,2023.66,1671.0966666666668,2121.653333333333,343.8383333333333,944.4016666666666,1296.5233333333333,True,VI
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,MINA LOS BRONCES/BOTADERO DONOSO,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028034,6332620.0,379965.0,3520,19,PSAD-56,8,ACTIVA,-33.1413864037943,-70.2891339139417,65.3849,108.84,179.7599,187.255,183.0168,195.5783333333333,1352.916,1123.0266666666669,492.0231,415.6716666666667,482.0285,405.9266666666666,149.5796,170.585,319.881,279.9433333333333,1839.1588,1475.7966666666666,2049.5119,1651.575,1550.3031,1246.6166666666666,825.8499,688.6916666666667,82.9637,122.03166666666668,257.4358,238.63,426.5582,371.1516666666666,1123.39,2264.4950000000003,680.7033333333333,190.23166666666663,2393.5466666666666,404.76666666666665,212.01,462.45,2256.23,2320.1466666666665,1444.2733333333333,405.69666666666666,487.83,622.2416666666667,1484.1733333333332,446.905,494.62,1176.9233333333332,447.1433333333333,2297.88,739.3533333333332,748.5016666666667,968.4066666666666,1584.5983333333331,802.1066666666667,753.3366666666666,799.5183333333333,2297.366666666667,917.3583333333332,186.6233333333333,2159.7833333333333,4034.4433333333336,2402.6666666666665,2143.2166666666667,1655.8133333333333,2241.21,463.395,929.1183333333332,1281.24,True,RM
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,PLANTA CONFLUENCIA/SUBESTACIÓN PRINCIPAL,5031,SUB-ESTACION ELECTRICA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028036,6329636.0,376527.0,0,19,PSAD-56,8,ACTIVA,-33.1679076074189,-70.3263900821036,63.4519,104.19833333333332,177.8269,182.6133333333333,181.0838,190.93666666666667,1383.13,1126.8583333333331,522.2370999999999,419.5033333333333,512.2425,409.7583333333333,147.6465,165.94333333333333,317.948,275.3016666666666,1869.3728,1479.628333333333,2079.7259,1655.4066666666663,1580.5171,1250.4483333333333,856.0639,692.5233333333333,81.0307,117.39,255.5027,233.9883333333333,456.7723,374.98333333333335,1127.2216666666668,2259.853333333333,676.0616666666666,185.59,2388.905,408.59833333333336,215.84166666666667,457.8083333333333,2251.588333333333,2315.505,1448.105,409.52833333333336,483.1883333333333,626.0733333333334,1488.005,442.2633333333333,489.97833333333335,1180.755,442.50166666666667,2293.238333333333,743.185,752.3333333333334,963.765,1579.9566666666665,805.9383333333334,748.6949999999999,794.8766666666667,2292.725,912.7166666666668,181.98166666666663,2155.141666666667,4029.8016666666663,2398.025,2138.575,1659.645,2236.5683333333336,458.7533333333333,932.95,1285.0716666666667,True,RM
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,MINA LOS BRONCES/INSTALACIONES ADMINISTRATIVAS,1348,ADMINISTRACIÓN - OFICINA,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000028038,6331783.0,380332.0,3400,19,PSAD-56,8,ACTIVA,-33.1489747836687,-70.2853101290286,65.3137,108.66833333333334,179.6887,187.0833333333333,182.9456,195.40666666666667,1352.9872,1123.1983333333333,492.0943,415.8433333333333,482.0997,406.09833333333336,149.5083,170.41333333333333,319.8097,279.77166666666665,1839.23,1475.9683333333337,2049.5831000000003,1651.746666666667,1550.3743,1246.7883333333334,825.9211,688.8633333333333,82.8925,121.86,257.3645,238.4583333333333,426.6295,371.3233333333334,1123.5616666666667,2264.3233333333333,680.5316666666666,190.06,2393.375,404.9383333333333,212.18166666666667,462.27833333333336,2256.0583333333334,2319.975,1444.445,405.8683333333333,487.65833333333336,622.4133333333334,1484.345,446.73333333333335,494.4483333333334,1177.095,446.9716666666666,2297.708333333333,739.525,748.6733333333334,968.235,1584.4266666666667,802.2783333333333,753.1650000000001,799.3466666666667,2297.195,917.1866666666666,186.45166666666668,2159.6116666666667,4034.2716666666665,2402.4950000000003,2143.045,1655.985,2241.038333333333,463.22333333333336,929.29,1281.4116666666666,True,RM
79963260-8,MINERA LAS CENIZAS S.A.,V,PETORCA,CABILDO,LAS CENIZAS CABILDO,CATEGORIA B,135700,VALPARAISO,PETORCA,CABILDO,MOLIENDA PLANTA ANTIGUA,1330,PLANTA MOLIENDA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000030155,6409861.0,305008.0,200,19,PSAD-56,8,ACTIVA,-32.434200365456,-71.0761493905629,177.8847,167.44166666666666,134.4547,145.665,128.5128,137.72,1213.8052,988.345,352.9123,280.99,342.9176,271.245,259.8898,226.9183333333333,430.1912,336.27666666666664,1700.048,1341.115,1910.4011,1516.8933333333334,1411.1922,1111.9350000000002,686.7391,554.01,193.274,178.36499999999998,367.746,294.9633333333333,287.4474,236.47,988.7083333333334,2320.8283333333334,737.0366666666666,147.56166666666667,2449.88,270.085,123.775,518.7833333333333,2312.563333333333,2376.48,1309.5916666666667,271.015,544.1633333333333,487.56,1349.4916666666666,503.2383333333333,550.9533333333333,1042.2416666666666,503.4766666666666,2354.213333333333,604.6716666666667,613.8199999999999,1024.74,1640.9316666666666,667.425,809.67,855.8516666666667,2353.7,973.6916666666668,201.72,2216.116666666667,4090.776666666666,2459.0,2199.55,1521.131666666667,2297.543333333333,519.7283333333334,794.4366666666666,1146.5583333333334,False,V
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,PLANTA LOS BRONCES/SUBESTACION HAYCAP,1330,PLANTA MOLIENDA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032482,6329134.0,375449.0,3200,19,PSAD-56,8,ACTIVA,-33.1723106655692,-70.3380170909031,61.4516,96.24666666666668,175.82670000000002,174.6616666666667,179.08360000000002,182.985,1381.1298000000002,1118.9066666666663,520.2369,411.5516666666666,510.2423,401.8066666666667,145.6463,157.99166666666667,315.9477,267.35,1867.3726,1471.6766666666667,2077.7257,1647.4550000000002,1578.5169,1242.496666666667,854.0636999999999,684.5716666666667,79.0304,109.43833333333332,253.5025,226.0366666666667,454.772,367.0316666666667,1119.27,2251.901666666666,668.11,177.63833333333332,2380.9533333333334,400.64666666666665,207.89,449.8566666666667,2243.6366666666668,2307.5533333333337,1440.1533333333332,401.57666666666665,475.2366666666667,618.1216666666667,1480.0533333333333,434.31166666666667,482.0266666666666,1172.8033333333333,434.55,2285.286666666667,735.2333333333333,744.3816666666667,955.8133333333334,1572.005,797.9866666666666,740.7433333333333,786.925,2284.773333333333,904.765,174.03,2147.19,4021.85,2390.0733333333333,2130.623333333333,1651.6933333333334,2228.616666666667,450.8016666666666,924.9983333333332,1277.12,True,RM
77762940-9,ANGLO AMERICAN SUR S.A.,RM,CHACABUCO,COLINA,LOS BRONCES-LAS TÓRTOLAS,CATEGORIA A,131879,METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,PLANTA SAN FRANCISCO/ ESPESADOR,8080,PLANTA ESPESADORES,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000032503,6329134.0,375449.0,3200,19,PSAD-56,8,ACTIVA,-33.1723106655692,-70.3380170909031,61.4516,96.24666666666668,175.82670000000002,174.6616666666667,179.08360000000002,182.985,1381.1298000000002,1118.9066666666663,520.2369,411.5516666666666,510.2423,401.8066666666667,145.6463,157.99166666666667,315.9477,267.35,1867.3726,1471.6766666666667,2077.7257,1647.4550000000002,1578.5169,1242.496666666667,854.0636999999999,684.5716666666667,79.0304,109.43833333333332,253.5025,226.0366666666667,454.772,367.0316666666667,1119.27,2251.901666666666,668.11,177.63833333333332,2380.9533333333334,400.64666666666665,207.89,449.8566666666667,2243.6366666666668,2307.5533333333337,1440.1533333333332,401.57666666666665,475.2366666666667,618.1216666666667,1480.0533333333333,434.31166666666667,482.0266666666666,1172.8033333333333,434.55,2285.286666666667,735.2333333333333,744.3816666666667,955.8133333333334,1572.005,797.9866666666666,740.7433333333333,786.925,2284.773333333333,904.765,174.03,2147.19,4021.85,2390.0733333333333,2130.623333333333,1651.6933333333334,2228.616666666667,450.8016666666666,924.9983333333332,1277.12,True,RM
77762940-9,ANGLO AMERICAN SUR S.A.,V,SAN FELIPE,CATEMU,DIVISIÓN FUNDICIÓN CHAGRES,CATEGORIA A,131873,VALPARAISO,SAN FELIPE,CATEMU,SALA ELECTRICA 2N,5031,SUB-ESTACION ELECTRICA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000036389,6368997.0,317105.0,448,19,PSAD-56,8,ACTIVA,-32.8046597467162,-70.9555458082509,95.1859,70.64666666666668,95.179,78.175,89.23710000000001,70.23,1249.0382,978.5566666666668,388.1453,271.20166666666665,378.1507,261.45666666666665,177.1911,130.1233333333333,347.4925,239.48166666666663,1735.281,1331.3266666666668,1945.6341,1507.105,1446.4253,1102.1466666666668,721.9721,544.2216666666667,110.5752,81.57,285.04720000000003,198.1683333333333,322.6804,226.68166666666667,978.92,2224.0333333333333,640.2416666666667,80.07166666666667,2353.085,260.2966666666667,67.54,421.9883333333333,2215.768333333333,2279.685,1299.8033333333333,261.2266666666667,447.3683333333333,477.77166666666665,1339.7033333333334,406.4433333333333,454.15833333333336,1032.4533333333334,406.6816666666667,2257.418333333333,594.8833333333333,604.0316666666666,927.945,1544.1366666666663,657.6366666666667,712.875,759.0566666666667,2256.905,876.8966666666668,134.23,2119.3216666666667,3993.9816666666666,2362.205,2102.755,1511.3433333333337,2200.748333333333,422.9333333333333,784.6483333333333,1136.77,True,V
77762940-9,ANGLO AMERICAN SUR S.A.,V,SAN FELIPE,CATEMU,DIVISIÓN FUNDICIÓN CHAGRES,CATEGORIA A,131873,VALPARAISO,SAN FELIPE,CATEMU,CARGUIO DE ACIDO DE SULFURICO,1307,PLANTA CONCENTRADORA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000036392,6368997.0,317105.0,448,19,PSAD-56,8,ACTIVA,-32.8046597467162,-70.9555458082509,95.1859,70.64666666666668,95.179,78.175,89.23710000000001,70.23,1249.0382,978.5566666666668,388.1453,271.20166666666665,378.1507,261.45666666666665,177.1911,130.1233333333333,347.4925,239.48166666666663,1735.281,1331.3266666666668,1945.6341,1507.105,1446.4253,1102.1466666666668,721.9721,544.2216666666667,110.5752,81.57,285.04720000000003,198.1683333333333,322.6804,226.68166666666667,978.92,2224.0333333333333,640.2416666666667,80.07166666666667,2353.085,260.2966666666667,67.54,421.9883333333333,2215.768333333333,2279.685,1299.8033333333333,261.2266666666667,447.3683333333333,477.77166666666665,1339.7033333333334,406.4433333333333,454.15833333333336,1032.4533333333334,406.6816666666667,2257.418333333333,594.8833333333333,604.0316666666666,927.945,1544.1366666666663,657.6366666666667,712.875,759.0566666666667,2256.905,876.8966666666668,134.23,2119.3216666666667,3993.9816666666666,2362.205,2102.755,1511.3433333333337,2200.748333333333,422.9333333333333,784.6483333333333,1136.77,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,VALPARAISO,PUCHUNCAVI,CODELCO CHILE DIVISION VENTANAS,CATEGORIA A,1535813,VALPARAISO,VALPARAISO,PUCHUNCAVI,SALA ELECTRICA N°1 DE REFINERIA,5031,SUB-ESTACION ELECTRICA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000036394,6372844.0,267622.0,61,19,PSAD-56,8,ACTIVA,-32.760627119695,-71.4826843278698,157.02360000000002,120.44666666666669,44.2977,53.92,36.0192,43.391666666666666,1254.2555,988.1783333333332,393.3626,280.8233333333334,383.368,271.0783333333333,239.0288,179.92333333333332,409.3302,289.2816666666667,1740.4983,1340.9483333333333,1950.8514,1516.7266666666667,1451.6426,1111.7683333333334,727.1894,553.8433333333334,172.4129,131.37,346.885,247.96833333333333,327.8978,236.3033333333333,988.5416666666666,2273.833333333333,690.0416666666666,55.81666666666667,2402.885,269.9183333333333,13.498333333333331,471.7883333333333,2265.5683333333336,2329.485,1309.425,270.8483333333333,497.1683333333333,487.3933333333333,1349.325,456.2433333333333,503.9583333333333,1042.075,456.4816666666667,2307.218333333333,604.505,613.6533333333333,977.745,1593.9366666666667,667.2583333333333,762.675,808.8566666666667,2306.705,926.6966666666668,121.775,2169.121666666667,4043.7816666666663,2412.005,2152.555,1520.965,2250.548333333333,472.73333333333335,794.27,1146.3916666666669,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,VALPARAISO,PUCHUNCAVI,CODELCO CHILE DIVISION VENTANAS,CATEGORIA A,1535813,VALPARAISO,VALPARAISO,PUCHUNCAVI,SALA ELECTRICA N°1 PLANTA BARROS ANODICOS,5031,SUB-ESTACION ELECTRICA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000036397,6372739.0,267522.0,42,19,PSAD-56,8,ACTIVA,-32.7615522256166,-71.4837771817616,156.91629999999998,120.19,44.1904,53.66333333333333,35.912,43.135,1254.1482,987.9216666666669,393.2553,280.56666666666666,383.2607,270.82166666666666,238.9215,179.66666666666666,409.2229,289.025,1740.391,1340.6916666666666,1950.7441,1516.47,1451.5353,1111.5116666666663,727.0821,553.5866666666666,172.3056,131.11333333333334,346.77770000000004,247.71166666666667,327.7905,236.04666666666665,988.285,2273.576666666667,689.785,55.56,2402.6283333333336,269.6616666666667,13.241666666666667,471.5316666666667,2265.311666666667,2329.228333333333,1309.1683333333335,270.59166666666664,496.9116666666667,487.13666666666666,1349.0683333333334,455.9866666666667,503.70166666666665,1041.8183333333334,456.225,2306.961666666667,604.2483333333333,613.3966666666668,977.4883333333332,1593.68,667.0016666666667,762.4183333333333,808.6,2306.4483333333333,926.44,121.51833333333336,2168.865,4043.525,2411.748333333333,2152.298333333333,1520.7083333333333,2250.2916666666665,472.4766666666666,794.0133333333334,1146.135,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,VALPARAISO,PUCHUNCAVI,CODELCO CHILE DIVISION VENTANAS,CATEGORIA A,1535813,VALPARAISO,VALPARAISO,PUCHUNCAVI,SALA ELECTRICA CENTRAL TERMICA,5031,SUB-ESTACION ELECTRICA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000036404,6372631.0,267583.0,24,19,PSAD-56,8,ACTIVA,-32.7625384157061,-71.4831535984277,150.0235,111.815,43.6128,51.22666666666667,35.334300000000006,40.69833333333334,1247.2554,979.5466666666669,386.3625,272.19166666666666,376.3679,262.44666666666666,232.0287,171.29166666666666,402.3301,280.65,1733.4982,1332.3166666666666,1943.8513,1508.095,1444.6425,1103.1366666666663,720.1893,545.2116666666667,165.41279999999998,122.73833333333332,339.8849,239.33666666666667,320.8977,227.67166666666665,979.91,2265.201666666667,681.41,53.123333333333335,2394.2533333333336,261.2866666666667,13.955,463.1566666666667,2256.936666666667,2320.853333333333,1300.7933333333335,262.21666666666664,488.5366666666667,478.76166666666666,1340.6933333333334,447.6116666666667,495.32666666666665,1033.4433333333334,447.85,2298.586666666667,595.8733333333333,605.0216666666668,969.1133333333332,1585.305,658.6266666666667,754.0433333333333,800.225,2298.0733333333333,918.065,119.08166666666666,2160.49,4035.15,2403.373333333333,2143.923333333333,1512.3333333333333,2241.9166666666665,464.1016666666666,785.6383333333334,1137.76,True,V
